Production Date,Units Produced,Operational Costs,Equipment Downtime,EmployeeID,Department,Hire Date,Salary
2020-10-22,90,1741,1,397,Production,2020-12-11,73803
2020-10-23,102,1273,2,22,HR,2016-01-18,48092
2020-10-24,199,4662,3,448,Production,2024-03-20,59473
2020-10-25,137,4798,0,457,Engineering,2019-01-04,74160
2020-10-26,61,3506,2,384,HR,2015-06-06,58334
2020-10-27,122,4496,1,92,HR,2019-04-05,49614
2020-10-28,68,3669,1,295,Engineering,2018-08-18,50606
2020-10-29,123,1074,3,326,HR,2017-11-16,69081
2020-10-30,72,4833,2,100,HR,2023-05-06,31751
2020-10-31,68,1597,2,267,HR,2023-07-22,57026
2020-11-01,102,2289,3,409,Production,2016-12-23,72042
2020-11-02,179,4995,0,55,HR,2022-10-30,95948
2020-11-03,100,2070,3,336,HR,2018-05-29,91698
2020-11-04,190,4409,2,174,HR,2018-04-11,97485
2020-11-05,183,3298,0,447,HR,2023-01-30,85228
2020-11-06,81,4850,3,30,HR,2024-02-20,74187
2020-11-07,180,3219,2,464,Engineering,2014-07-08,50808
2020-11-08,192,3056,3,432,Engineering,2015-03-17,74993
2020-11-09,170,1053,3,102,HR,2016-11-05,38864
2020-11-10,157,3794,2,386,Production,2019-09-01,41706
2020-11-11,178,2466,0,431,Engineering,2020-06-28,59748
2020-11-12,166,1967,3,268,Sales,2018-03-13,48384
2020-11-13,180,4128,2,175,Sales,2015-12-18,76100
2020-11-14,183,2112,2,422,Sales,2019-06-17,59705
2020-11-15,86,3011,2,18,Engineering,2017-05-12,77418
2020-11-16,76,3229,3,350,HR,2022-10-08,56774
2020-11-17,108,2717,3,484,Engineering,2016-12-04,55659
2020-11-18,88,1109,2,185,HR,2023-04-04,59155
2020-11-19,132,2215,1,313,Sales,2015-07-25,37045
2020-11-20,158,3782,2,182,Sales,2019-05-10,65644
2020-11-21,178,1992,2,371,Sales,2016-03-01,88373
2020-11-22,96,1605,0,78,Sales,2021-05-09,54714
2020-11-23,60,1225,1,110,Engineering,2023-12-17,76040
2020-11-24,181,3007,1,32,HR,2018-10-18,35789
2020-11-25,184,1542,1,321,Production,2023-02-01,34944
2020-11-26,81,3788,2,451,Sales,2016-11-23,99429
2020-11-27,60,4179,0,98,Engineering,2022-04-01,54811
2020-11-28,149,4872,1,152,Sales,2014-06-18,63635
2020-11-29,197,1907,2,39,Sales,2019-01-22,59156
2020-11-30,78,4073,2,131,HR,2022-04-30,74834
2020-12-01,82,3307,3,86,Production,2016-01-15,32080
2020-12-02,179,2842,3,104,Production,2023-03-21,78289
2020-12-03,166,4651,1,499,HR,2014-12-07,67919
2020-12-04,113,1776,1,94,Sales,2014-09-20,90412
2020-12-05,107,2838,0,320,HR,2016-10-25,76425
2020-12-06,120,3905,3,202,Sales,2019-12-02,47206
2020-12-07,161,2799,1,220,Engineering,2016-12-30,51031
2020-12-08,98,3552,0,80,Sales,2016-12-22,80695
2020-12-09,71,3426,3,276,Engineering,2024-01-19,50250
2020-12-10,138,4635,1,423,HR,2019-12-12,80115
2020-12-11,67,1785,3,138,HR,2022-08-28,62249
2020-12-12,122,2536,1,401,Engineering,2017-05-24,35978
2020-12-13,196,1493,2,105,Production,2018-07-13,81747
2020-12-14,177,2890,2,236,HR,2018-08-03,98640
2020-12-15,57,2870,2,135,Sales,2021-10-04,36193
2020-12-16,180,3765,3,388,HR,2022-12-29,81319
2020-12-17,90,4743,2,176,Production,2020-11-12,92220
2020-12-18,61,4945,2,125,Sales,2017-01-06,50924
2020-12-19,168,3255,3,472,Production,2022-01-27,37280
2020-12-20,81,3600,3,78,Sales,2021-05-09,54714
2020-12-21,197,2666,3,73,Engineering,2017-01-01,98585
2020-12-22,166,1200,0,332,HR,2018-02-11,99176
2020-12-23,155,3749,2,247,Production,2024-01-14,81417
2020-12-24,69,4185,3,471,Sales,2015-01-27,78791
2020-12-25,139,2180,0,148,Sales,2016-10-11,54479
2020-12-26,117,4920,1,185,HR,2023-04-04,59155
2020-12-27,179,2025,0,63,Engineering,2020-06-06,38352
2020-12-28,116,4996,1,34,Engineering,2017-10-24,81908
2020-12-29,79,3415,0,430,HR,2020-08-24,73599
2020-12-30,60,2709,1,409,Production,2016-12-23,72042
2020-12-31,143,2113,0,150,HR,2018-11-19,71925
2021-01-01,158,4285,1,447,HR,2023-01-30,85228
2021-01-02,150,2378,2,79,Production,2018-01-22,91038
2021-01-03,62,1284,1,27,Production,2017-12-20,32301
2021-01-04,191,3420,0,322,Production,2019-06-11,31428
2021-01-05,65,4459,1,327,HR,2024-01-01,80621
2021-01-06,133,3403,0,6,Sales,2020-03-03,49441
2021-01-07,76,3712,1,94,Sales,2014-09-20,90412
2021-01-08,117,3743,1,92,HR,2019-04-05,49614
2021-01-09,158,4890,2,63,Engineering,2020-06-06,38352
2021-01-10,145,4853,1,15,HR,2017-03-01,60713
2021-01-11,196,2710,2,5,Sales,2024-01-03,75767
2021-01-12,150,4567,0,22,HR,2016-01-18,48092
2021-01-13,195,3198,2,459,Engineering,2023-10-08,37019
2021-01-14,73,3519,1,324,Production,2018-02-22,93885
2021-01-15,159,4154,3,489,Engineering,2018-03-24,96140
2021-01-16,142,1639,2,175,Sales,2015-12-18,76100
2021-01-17,153,2438,3,63,Engineering,2020-06-06,38352
2021-01-18,108,3262,1,97,Production,2015-02-09,64659
2021-01-19,160,2274,0,340,Production,2023-09-27,97469
2021-01-20,81,3085,2,137,HR,2016-05-07,40265
2021-01-21,83,4268,3,421,Engineering,2015-10-24,78789
2021-01-22,66,2184,2,299,Sales,2021-06-07,59257
2021-01-23,77,4308,1,456,Production,2015-10-15,41291
2021-01-24,125,2374,3,306,Production,2018-06-11,47108
2021-01-25,75,4600,0,11,Sales,2023-09-17,70194
2021-01-26,131,3355,2,333,HR,2015-05-24,49729
2021-01-27,72,4918,2,21,Engineering,2021-02-22,33509
2021-01-28,135,3431,1,312,HR,2017-08-07,30126
2021-01-29,182,3281,2,82,Sales,2016-11-09,54567
2021-01-30,62,2383,3,393,Production,2022-08-17,83505
2021-01-31,104,3950,1,57,Sales,2023-12-09,59556
2021-02-01,100,4486,0,484,Engineering,2016-12-04,55659
2021-02-02,77,3466,1,156,Production,2019-03-09,98367
2021-02-03,88,2445,0,402,HR,2020-03-24,59904
2021-02-04,113,3355,1,107,HR,2020-03-27,46926
2021-02-05,168,3811,0,167,Sales,2016-04-16,85599
2021-02-06,102,2223,3,93,HR,2022-04-26,98513
2021-02-07,54,4030,3,33,Engineering,2020-03-01,72310
2021-02-08,145,2389,2,67,Production,2015-12-01,95339
2021-02-09,74,4548,2,451,Sales,2016-11-23,99429
2021-02-10,92,1458,2,404,Engineering,2015-10-14,31283
2021-02-11,94,1229,3,67,Production,2015-12-01,95339
2021-02-12,192,3723,2,438,Engineering,2023-07-23,96510
2021-02-13,100,2693,1,332,HR,2018-02-11,99176
2021-02-14,143,1671,0,96,HR,2015-08-13,84711
2021-02-15,96,1458,0,114,Engineering,2015-11-14,69128
2021-02-16,153,1780,3,329,HR,2016-03-14,37677
2021-02-17,171,4880,2,283,Sales,2019-01-20,73030
2021-02-18,122,2435,3,321,Production,2023-02-01,34944
2021-02-19,150,1591,3,169,Sales,2017-12-23,50943
2021-02-20,145,3525,3,414,Sales,2022-09-07,77826
2021-02-21,145,3549,2,159,Engineering,2015-01-19,70123
2021-02-22,164,2937,3,49,HR,2020-12-09,49935
2021-02-23,141,2977,1,443,Production,2019-03-03,91655
2021-02-24,118,4630,3,206,Production,2016-10-01,43042
2021-02-25,170,3916,3,137,HR,2016-05-07,40265
2021-02-26,199,2314,2,180,HR,2020-11-21,96444
2021-02-27,78,3162,1,296,HR,2020-01-12,39603
2021-02-28,55,1014,0,214,HR,2015-09-29,62810
2021-03-01,74,4403,0,403,HR,2020-04-13,90569
2021-03-02,101,3802,1,24,HR,2016-09-26,80984
2021-03-03,139,4676,1,363,Engineering,2021-03-24,63261
2021-03-04,86,3757,2,33,Engineering,2020-03-01,72310
2021-03-05,52,1311,0,119,Production,2014-09-11,82087
2021-03-06,188,2777,0,63,Engineering,2020-06-06,38352
2021-03-07,138,3808,0,349,Engineering,2022-01-13,98199
2021-03-08,188,3690,2,486,Sales,2019-01-19,37357
2021-03-09,56,4584,2,19,Engineering,2024-02-26,48782
2021-03-10,121,4347,0,320,HR,2016-10-25,76425
2021-03-11,167,4422,0,224,Production,2017-08-29,77241
2021-03-12,147,3328,2,67,Production,2015-12-01,95339
2021-03-13,139,2276,2,359,Production,2017-07-23,84184
2021-03-14,112,2601,1,193,Production,2020-03-03,61062
2021-03-15,70,2001,2,408,Sales,2017-06-26,85145
2021-03-16,185,2208,2,179,Sales,2015-06-06,90406
2021-03-17,192,2670,3,24,HR,2016-09-26,80984
2021-03-18,175,4137,3,240,Sales,2017-01-09,41694
2021-03-19,93,1347,2,227,Sales,2023-06-30,64952
2021-03-20,94,2232,2,390,HR,2022-09-25,82372
2021-03-21,81,1420,1,203,Sales,2015-04-01,69031
2021-03-22,199,1183,0,208,Production,2020-08-28,98076
2021-03-23,70,1673,1,485,Engineering,2014-10-02,50261
2021-03-24,81,2440,0,433,Engineering,2023-10-25,51566
2021-03-25,167,1892,3,79,Production,2018-01-22,91038
2021-03-26,190,2661,3,154,HR,2018-10-06,51834
2021-03-27,196,2432,2,158,Production,2021-06-06,78125
2021-03-28,106,1281,2,172,Engineering,2019-05-22,51690
2021-03-29,62,3205,1,147,HR,2015-12-19,82702
2021-03-30,60,4598,3,62,Production,2014-09-03,51831
2021-03-31,61,4937,3,119,Production,2014-09-11,82087
2021-04-01,76,4890,3,80,Sales,2016-12-22,80695
2021-04-02,159,2475,0,212,HR,2022-12-20,41018
2021-04-03,116,4862,0,380,Sales,2023-08-27,49199
2021-04-04,60,2212,2,446,Engineering,2017-05-22,94174
2021-04-05,179,1457,2,94,Sales,2014-09-20,90412
2021-04-06,192,4365,1,484,Engineering,2016-12-04,55659
2021-04-07,111,1090,1,248,HR,2017-05-28,33286
2021-04-08,100,4468,2,306,Production,2018-06-11,47108
2021-04-09,97,4801,2,278,Engineering,2019-09-01,41792
2021-04-10,153,1365,2,328,Production,2022-12-17,85780
2021-04-11,99,4346,2,422,Sales,2019-06-17,59705
2021-04-12,71,1428,3,258,Engineering,2015-10-22,81064
2021-04-13,168,3477,0,454,HR,2023-01-05,94338
2021-04-14,136,2753,1,23,HR,2015-09-12,34454
2021-04-15,116,4089,3,205,Production,2017-02-13,64579
2021-04-16,177,4117,0,393,Production,2022-08-17,83505
2021-04-17,54,3764,1,487,HR,2020-12-20,32131
2021-04-18,103,2203,0,444,Production,2016-01-28,68776
2021-04-19,168,1595,0,360,Engineering,2019-01-04,64123
2021-04-20,150,1835,1,74,Engineering,2020-08-15,35170
2021-04-21,82,3276,3,209,Production,2014-11-22,59303
2021-04-22,170,4153,3,292,Engineering,2016-09-03,91453
2021-04-23,159,4977,0,305,Production,2016-01-16,32126
2021-04-24,106,3782,0,75,HR,2022-05-20,53406
2021-04-25,60,2999,3,428,HR,2015-07-17,54418
2021-04-26,67,1601,2,328,Production,2022-12-17,85780
2021-04-27,94,2240,3,351,Production,2014-07-17,90704
2021-04-28,163,2407,1,353,HR,2023-01-15,47233
2021-04-29,152,1636,2,451,Sales,2016-11-23,99429
2021-04-30,105,2907,3,239,Sales,2019-10-06,65517
2021-05-01,183,3511,1,6,Sales,2020-03-03,49441
2021-05-02,127,2235,1,427,HR,2018-05-20,99597
2021-05-03,168,3454,1,323,Production,2022-08-27,64421
2021-05-04,142,3178,3,99,HR,2020-09-30,40547
2021-05-05,74,1305,0,79,Production,2018-01-22,91038
2021-05-06,106,1087,2,296,HR,2020-01-12,39603
2021-05-07,141,1713,1,280,Engineering,2015-01-21,81092
2021-05-08,189,1477,2,209,Production,2014-11-22,59303
2021-05-09,84,4390,0,214,HR,2015-09-29,62810
2021-05-10,71,3842,1,468,Sales,2017-07-18,54814
2021-05-11,83,1190,2,239,Sales,2019-10-06,65517
2021-05-12,74,1335,0,44,Production,2017-08-18,43766
2021-05-13,173,4086,1,185,HR,2023-04-04,59155
2021-05-14,76,4194,2,454,HR,2023-01-05,94338
2021-05-15,116,2827,0,229,Production,2016-10-19,30655
2021-05-16,74,4940,2,23,HR,2015-09-12,34454
2021-05-17,120,4608,2,330,Engineering,2017-10-16,60544
2021-05-18,148,3912,3,193,Production,2020-03-03,61062
2021-05-19,90,3416,3,294,Sales,2020-06-27,90274
2021-05-20,159,1232,1,136,Engineering,2024-03-28,44731
2021-05-21,167,3644,1,398,Sales,2018-07-05,88482
2021-05-22,190,2998,0,302,Sales,2018-02-27,92027
2021-05-23,65,1385,2,408,Sales,2017-06-26,85145
2021-05-24,187,2333,0,410,Sales,2017-11-28,91582
2021-05-25,140,1757,3,453,HR,2016-07-07,38127
2021-05-26,116,2721,0,11,Sales,2023-09-17,70194
2021-05-27,71,1340,1,318,HR,2022-04-09,72750
2021-05-28,78,3546,2,439,Sales,2016-11-12,49922
2021-05-29,180,2469,0,374,Production,2022-10-04,78304
2021-05-30,146,4845,2,397,Production,2020-12-11,73803
2021-05-31,57,4966,0,432,Engineering,2015-03-17,74993
2021-06-01,137,3134,1,414,Sales,2022-09-07,77826
2021-06-02,73,2416,0,246,Engineering,2017-07-18,88062
2021-06-03,67,4380,2,232,Production,2019-12-15,69423
2021-06-04,58,1550,2,373,Engineering,2019-09-24,32774
2021-06-05,170,1387,0,194,Sales,2023-12-03,76931
2021-06-06,182,3487,3,463,Production,2021-05-30,56701
2021-06-07,175,3819,2,63,Engineering,2020-06-06,38352
2021-06-08,110,3834,2,287,Sales,2023-02-19,80014
2021-06-09,158,4016,2,208,Production,2020-08-28,98076
2021-06-10,156,3103,1,378,Production,2015-03-14,82428
2021-06-11,71,2134,3,88,HR,2021-07-15,79650
2021-06-12,167,4376,3,115,HR,2014-08-17,55033
2021-06-13,167,3610,2,365,Sales,2022-03-28,44545
2021-06-14,145,1126,3,57,Sales,2023-12-09,59556
2021-06-15,116,4023,1,319,Sales,2019-11-05,49613
2021-06-16,127,1802,0,213,Production,2018-04-15,71345
2021-06-17,127,4003,0,92,HR,2019-04-05,49614
2021-06-18,158,1337,3,238,Sales,2023-09-23,44788
2021-06-19,59,3425,2,142,Sales,2023-08-06,45491
2021-06-20,92,1568,1,121,Engineering,2014-11-06,52804
2021-06-21,101,1280,0,79,Production,2018-01-22,91038
2021-06-22,83,2996,3,411,Sales,2022-04-12,95716
2021-06-23,136,2816,1,170,Sales,2020-10-02,77469
2021-06-24,196,1009,0,131,HR,2022-04-30,74834
2021-06-25,65,1083,3,355,Engineering,2019-01-09,71894
2021-06-26,66,3227,0,338,HR,2017-07-18,61467
2021-06-27,66,1488,3,235,Engineering,2024-04-03,73818
2021-06-28,190,3564,1,386,Production,2019-09-01,41706
2021-06-29,75,4307,3,208,Production,2020-08-28,98076
2021-06-30,105,1340,3,286,Sales,2014-11-16,77684
2021-07-01,62,3792,3,81,Sales,2017-11-05,49567
2021-07-02,114,2901,3,13,HR,2016-02-04,60422
2021-07-03,104,4511,2,280,Engineering,2015-01-21,81092
2021-07-04,99,3017,1,240,Sales,2017-01-09,41694
2021-07-05,89,1260,3,368,Sales,2018-10-13,38557
2021-07-06,170,4235,3,469,HR,2020-01-07,86772
2021-07-07,113,3369,3,494,HR,2019-12-26,39383
2021-07-08,91,1869,0,459,Engineering,2023-10-08,37019
2021-07-09,100,4896,0,111,Engineering,2017-01-27,86547
2021-07-10,160,1818,3,55,HR,2022-10-30,95948
2021-07-11,125,1110,0,365,Sales,2022-03-28,44545
2021-07-12,195,3090,3,206,Production,2016-10-01,43042
2021-07-13,195,4437,0,435,Sales,2020-06-06,65516
2021-07-14,153,4500,3,107,HR,2020-03-27,46926
2021-07-15,168,4771,3,414,Sales,2022-09-07,77826
2021-07-16,115,3223,1,9,Engineering,2019-01-11,75879
2021-07-17,186,3746,2,155,Sales,2018-03-24,56071
2021-07-18,107,2585,1,67,Production,2015-12-01,95339
2021-07-19,132,1737,2,144,HR,2020-07-01,32922
2021-07-20,177,1816,1,436,Sales,2017-01-26,93501
2021-07-21,77,1092,0,184,HR,2020-04-11,30585
2021-07-22,100,2290,3,365,Sales,2022-03-28,44545
2021-07-23,120,4387,1,329,HR,2016-03-14,37677
2021-07-24,184,2332,2,99,HR,2020-09-30,40547
2021-07-25,65,4141,0,451,Sales,2016-11-23,99429
2021-07-26,155,1227,0,317,Engineering,2018-11-28,78318
2021-07-27,169,1340,1,68,HR,2017-11-15,43458
2021-07-28,53,4156,3,493,HR,2017-09-07,39460
2021-07-29,92,4832,1,482,Sales,2014-06-19,35337
2021-07-30,122,4842,0,418,Engineering,2015-08-04,32549
2021-07-31,131,2215,2,92,HR,2019-04-05,49614
2021-08-01,74,4852,3,336,HR,2018-05-29,91698
2021-08-02,183,2756,0,474,Engineering,2024-04-18,44708
2021-08-03,126,2654,3,203,Sales,2015-04-01,69031
2021-08-04,157,1981,1,493,HR,2017-09-07,39460
2021-08-05,111,3392,0,105,Production,2018-07-13,81747
2021-08-06,161,1195,3,153,Production,2019-04-10,37269
2021-08-07,194,3839,1,465,Engineering,2019-12-11,52183
2021-08-08,181,3202,0,220,Engineering,2016-12-30,51031
2021-08-09,154,3936,2,27,Production,2017-12-20,32301
2021-08-10,81,4191,1,121,Engineering,2014-11-06,52804
2021-08-11,108,3774,2,91,HR,2020-09-29,32467
2021-08-12,180,1462,2,316,HR,2021-11-09,67735
2021-08-13,107,1130,2,362,HR,2022-06-09,30195
2021-08-14,91,2001,2,398,Sales,2018-07-05,88482
2021-08-15,171,3973,0,3,Engineering,2023-02-28,99398
2021-08-16,95,2485,2,427,HR,2018-05-20,99597
2021-08-17,122,3172,0,120,HR,2015-04-08,30829
2021-08-18,68,2346,0,11,Sales,2023-09-17,70194
2021-08-19,151,4214,2,224,Production,2017-08-29,77241
2021-08-20,197,1429,2,144,HR,2020-07-01,32922
2021-08-21,161,3815,0,43,Engineering,2022-01-29,35284
2021-08-22,132,1600,2,62,Production,2014-09-03,51831
2021-08-23,62,2558,0,179,Sales,2015-06-06,90406
2021-08-24,58,4242,0,45,HR,2016-12-31,45935
2021-08-25,105,1133,0,45,HR,2016-12-31,45935
2021-08-26,50,2746,2,21,Engineering,2021-02-22,33509
2021-08-27,72,3237,0,222,Engineering,2014-12-21,81282
2021-08-28,166,4961,3,125,Sales,2017-01-06,50924
2021-08-29,194,3031,2,367,Production,2018-01-06,84400
2021-08-30,96,3759,2,235,Engineering,2024-04-03,73818
2021-08-31,168,3031,3,490,Engineering,2016-08-11,38102
2021-09-01,187,1185,2,319,Sales,2019-11-05,49613
2021-09-02,68,2014,2,214,HR,2015-09-29,62810
2021-09-03,174,1264,1,306,Production,2018-06-11,47108
2021-09-04,179,3056,1,11,Sales,2023-09-17,70194
2021-09-05,170,1707,2,134,Production,2021-12-19,83812
2021-09-06,51,4852,0,289,HR,2023-04-19,86617
2021-09-07,131,4832,3,18,Engineering,2017-05-12,77418
2021-09-08,172,2362,3,244,HR,2016-10-03,30174
2021-09-09,77,3520,3,144,HR,2020-07-01,32922
2021-09-10,131,2729,2,112,Production,2021-09-01,75946
2021-09-11,64,1261,1,179,Sales,2015-06-06,90406
2021-09-12,79,1106,0,197,Production,2015-03-17,85069
2021-09-13,149,1351,3,387,HR,2015-12-23,68304
2021-09-14,58,3560,1,56,HR,2021-12-22,78127
2021-09-15,177,2376,3,424,Production,2018-10-30,91388
2021-09-16,187,1453,3,356,Sales,2022-10-11,82807
2021-09-17,123,3104,1,198,HR,2017-03-10,48564
2021-09-18,123,2331,0,211,Production,2016-11-22,32807
2021-09-19,146,1780,0,409,Production,2016-12-23,72042
2021-09-20,144,4894,3,327,HR,2024-01-01,80621
2021-09-21,114,4481,2,184,HR,2020-04-11,30585
2021-09-22,54,4560,2,101,Sales,2016-03-01,88235
2021-09-23,123,2397,0,316,HR,2021-11-09,67735
2021-09-24,71,4365,2,102,HR,2016-11-05,38864
2021-09-25,150,2587,3,44,Production,2017-08-18,43766
2021-09-26,120,3684,2,148,Sales,2016-10-11,54479
2021-09-27,174,3925,1,179,Sales,2015-06-06,90406
2021-09-28,83,2835,3,373,Engineering,2019-09-24,32774
2021-09-29,191,2808,0,263,Production,2018-08-05,77346
2021-09-30,144,2383,0,38,Engineering,2023-11-28,55536
2021-10-01,111,4134,1,261,Engineering,2017-09-28,91773
2021-10-02,172,4221,3,275,HR,2017-02-24,74391
2021-10-03,50,3517,2,220,Engineering,2016-12-30,51031
2021-10-04,57,2863,0,295,Engineering,2018-08-18,50606
2021-10-05,87,2116,1,54,Sales,2019-07-11,97971
2021-10-06,58,4981,1,463,Production,2021-05-30,56701
2021-10-07,54,1348,1,295,Engineering,2018-08-18,50606
2021-10-08,112,3441,3,45,HR,2016-12-31,45935
2021-10-09,134,2052,1,370,HR,2021-11-29,58252
2021-10-10,55,2944,0,293,HR,2020-07-27,96754
2021-10-11,52,2498,2,59,HR,2017-10-30,76096
2021-10-12,65,2187,3,349,Engineering,2022-01-13,98199
2021-10-13,115,2625,3,250,Production,2016-10-17,61513
2021-10-14,121,4621,0,57,Sales,2023-12-09,59556
2021-10-15,113,2417,0,25,Engineering,2019-04-29,64734
2021-10-16,186,4636,1,491,Engineering,2018-03-04,35602
2021-10-17,127,4528,1,194,Sales,2023-12-03,76931
2021-10-18,174,3884,3,348,Engineering,2020-08-09,56384
2021-10-19,67,3256,1,42,Sales,2022-06-21,61567
2021-10-20,55,4460,0,483,Engineering,2017-09-20,51866
2021-10-21,179,4587,1,24,HR,2016-09-26,80984
2021-10-22,185,3427,0,137,HR,2016-05-07,40265
2021-10-23,57,1290,0,72,Sales,2016-07-26,35121
2021-10-24,101,3549,0,398,Sales,2018-07-05,88482
2021-10-25,189,4021,0,78,Sales,2021-05-09,54714
2021-10-26,192,3213,1,467,Production,2019-11-15,50728
2021-10-27,197,1410,2,332,HR,2018-02-11,99176
2021-10-28,92,2060,0,56,HR,2021-12-22,78127
2021-10-29,81,4510,3,361,Production,2019-09-15,88330
2021-10-30,142,1755,0,197,Production,2015-03-17,85069
2021-10-31,56,2929,2,434,Sales,2016-07-20,87183
2021-11-01,96,1900,1,179,Sales,2015-06-06,90406
2021-11-02,149,3624,2,197,Production,2015-03-17,85069
2021-11-03,92,2017,0,241,Production,2019-11-27,45559
2021-11-04,129,1117,1,495,Production,2023-10-20,60341
2021-11-05,191,3730,3,231,Engineering,2022-10-14,71344
2021-11-06,110,2363,1,236,HR,2018-08-03,98640
2021-11-07,109,4673,1,495,Production,2023-10-20,60341
2021-11-08,173,4989,3,159,Engineering,2015-01-19,70123
2021-11-09,83,4506,0,465,Engineering,2019-12-11,52183
2021-11-10,174,1181,1,362,HR,2022-06-09,30195
2021-11-11,68,4851,3,416,Engineering,2022-01-19,58272
2021-11-12,144,1206,0,389,Production,2018-04-25,83457
2021-11-13,129,1423,0,37,Sales,2023-06-13,84961
2021-11-14,185,4517,3,10,HR,2016-08-13,88258
2021-11-15,85,1046,3,341,Engineering,2021-11-08,80215
2021-11-16,54,1784,0,178,Production,2018-10-11,70546
2021-11-17,108,4176,2,132,Engineering,2019-08-03,41694
2021-11-18,186,3189,0,447,HR,2023-01-30,85228
2021-11-19,177,4867,0,31,HR,2023-01-31,49681
2021-11-20,98,3452,0,190,Engineering,2022-10-19,49111
2021-11-21,102,2515,2,98,Engineering,2022-04-01,54811
2021-11-22,94,4168,2,187,Production,2017-07-14,54813
2021-11-23,136,1844,1,5,Sales,2024-01-03,75767
2021-11-24,116,1790,2,455,Engineering,2022-09-09,37717
2021-11-25,122,2352,1,463,Production,2021-05-30,56701
2021-11-26,146,4349,3,416,Engineering,2022-01-19,58272
2021-11-27,169,1039,3,303,Production,2021-07-10,53600
2021-11-28,99,4477,2,476,Production,2015-09-06,35830
2021-11-29,116,1531,2,172,Engineering,2019-05-22,51690
2021-11-30,93,2545,0,367,Production,2018-01-06,84400
2021-12-01,157,1603,2,84,Engineering,2019-02-18,78627
2021-12-02,183,4272,1,351,Production,2014-07-17,90704
2021-12-03,165,1880,2,170,Sales,2020-10-02,77469
2021-12-04,53,4948,1,210,HR,2023-07-24,70633
2021-12-05,137,3278,2,18,Engineering,2017-05-12,77418
2021-12-06,183,2537,0,257,HR,2018-07-07,62903
2021-12-07,160,2661,1,35,Engineering,2015-06-15,45452
2021-12-08,146,1907,2,84,Engineering,2019-02-18,78627
2021-12-09,117,3510,2,243,HR,2015-04-09,66479
2021-12-10,63,3959,1,186,HR,2017-05-08,86104
2021-12-11,140,4667,0,350,HR,2022-10-08,56774
2021-12-12,153,2840,1,350,HR,2022-10-08,56774
2021-12-13,108,1562,3,47,Engineering,2023-05-18,58284
2021-12-14,92,2940,2,290,Production,2020-09-16,47840
2021-12-15,83,4533,3,241,Production,2019-11-27,45559
2021-12-16,82,2412,1,490,Engineering,2016-08-11,38102
2021-12-17,75,1633,3,389,Production,2018-04-25,83457
2021-12-18,77,2096,3,181,Sales,2017-03-21,93092
2021-12-19,109,4307,1,444,Production,2016-01-28,68776
2021-12-20,74,2735,0,153,Production,2019-04-10,37269
2021-12-21,192,4683,2,181,Sales,2017-03-21,93092
2021-12-22,72,3195,3,435,Sales,2020-06-06,65516
2021-12-23,118,3653,1,165,Sales,2023-04-15,85678
2021-12-24,176,3788,3,162,HR,2018-09-19,75236
2021-12-25,195,1826,1,382,HR,2024-01-09,87756
2021-12-26,81,2691,0,360,Engineering,2019-01-04,64123
2021-12-27,177,4640,3,199,Engineering,2023-05-13,43859
2021-12-28,95,2769,3,89,Production,2021-02-16,48242
2021-12-29,189,4432,3,47,Engineering,2023-05-18,58284
2021-12-30,136,1942,0,138,HR,2022-08-28,62249
2021-12-31,87,3237,1,12,Sales,2015-10-31,84068
2022-01-01,147,2274,3,176,Production,2020-11-12,92220
2022-01-02,92,3918,1,369,HR,2017-01-28,90893
2022-01-03,99,1703,0,156,Production,2019-03-09,98367
2022-01-04,175,1418,0,50,Engineering,2019-07-19,71286
2022-01-05,60,3886,1,101,Sales,2016-03-01,88235
2022-01-06,71,4890,2,121,Engineering,2014-11-06,52804
2022-01-07,138,1804,3,445,HR,2019-09-27,36102
2022-01-08,192,2152,0,240,Sales,2017-01-09,41694
2022-01-09,156,4406,3,179,Sales,2015-06-06,90406
2022-01-10,72,2776,3,19,Engineering,2024-02-26,48782
2022-01-11,64,1708,3,473,Sales,2024-04-07,80356
2022-01-12,81,1929,3,460,Sales,2018-01-01,62432
2022-01-13,134,1552,2,41,Sales,2024-01-20,64612
2022-01-14,176,1013,0,281,Sales,2015-10-05,64638
2022-01-15,189,3378,0,367,Production,2018-01-06,84400
2022-01-16,156,4753,1,40,Engineering,2017-07-26,42141
2022-01-17,133,3110,0,448,Production,2024-03-20,59473
2022-01-18,67,4622,2,78,Sales,2021-05-09,54714
2022-01-19,141,4280,0,115,HR,2014-08-17,55033
2022-01-20,118,4633,2,420,Engineering,2017-03-04,48263
2022-01-21,78,3530,3,490,Engineering,2016-08-11,38102
2022-01-22,77,1986,2,273,HR,2018-11-16,54797
2022-01-23,116,2630,3,360,Engineering,2019-01-04,64123
2022-01-24,191,3104,3,367,Production,2018-01-06,84400
2022-01-25,175,3885,2,204,Production,2019-05-08,95703
2022-01-26,155,2087,0,474,Engineering,2024-04-18,44708
2022-01-27,111,4017,2,446,Engineering,2017-05-22,94174
2022-01-28,168,2460,0,41,Sales,2024-01-20,64612
2022-01-29,82,3070,2,303,Production,2021-07-10,53600
2022-01-30,197,1681,3,200,Production,2017-10-26,46616
2022-01-31,147,3815,3,383,Engineering,2020-05-21,77699
2022-02-01,163,2362,2,7,Engineering,2023-08-05,64440
2022-02-02,183,4810,2,425,Engineering,2021-06-06,69126
